Meth_PC1,Meth_PC2,Meth_PC3,Meth_PC4,Meth_PC5,Meth_PC6,Meth_PC7,Meth_PC8,Meth_PC9,Meth_PC10,Meth_PC11,Meth_PC12,Meth_PC13,Meth_PC14,Meth_PC15,Meth_PC16,Meth_PC17,Meth_PC18,Meth_PC19,Meth_PC20,Meth_PC21,Meth_PC22,Meth_PC23,Meth_PC24,Meth_PC25,Meth_PC26,Meth_PC27,Meth_PC28,Meth_PC29,Meth_PC30,Meth_PC31,Meth_PC32,Meth_PC33,Meth_PC34,Meth_PC35,Meth_PC36,Meth_PC37,Meth_PC38,Meth_PC39,Meth_PC40,Meth_PC41,Meth_PC42,Meth_PC43,Meth_PC44,Meth_PC45,Meth_PC46,Meth_PC47,Meth_PC48,Meth_PC49,Meth_PC50,depmap_id
4.2274697772408845e-05,1.772742882737226,7.024352083776015,-8.269927368103538,0.7467931328790254,4.21542737806438,3.7496296874697657,-2.9560074806634407,-3.477533152823491,2.3188391113151727,3.339449078976486,-1.4053560439346489,-0.11173402588414591,-3.2338780621230243,3.6536725694841743,-1.061101069782136,-1.1419770819827222,1.2895045199291284,-0.8631849917043691,-2.7743472512713194,-1.0400179636585878,3.4476860333603394,1.6043216934242501,-1.9406262541715311,-0.8465791495242748,-2.3371319141611164,1.1277786977564308,0.264800199325925,0.10202576460535251,-1.8975938671345822,0.5056239785528558,-1.6596690377976597,-0.05482062389140536,0.7625383636068347,-0.10786975416879756,0.03930750470971725,-0.6431601289017,1.1811102091368044,-0.8613533681078616,-1.8034594661256282,-0.4912927256597521,0.39917574925466637,0.4523905001893234,-0.1703801813047744,-0.2737406661761686,-1.9665929525518713,-1.0181134264890457,0.019469025607941046,-1.3876111599331864,-0.2885078795520214,ACH-000963
-6.86432883816402e-05,0.04178007319752769,-1.3408428417250533,15.521179294822007,-0.5438323051434117,3.922166788523602,8.956166809902689,0.4615324261353194,6.264440271562246,0.9858433249748422,3.18448484928213,-2.459422054676846,-0.4051036813570868,1.922135146264328,-0.5540298644187447,1.9291003979971557,-0.8997198302459636,0.008788840187264094,1.3742234296041518,-3.2443468698567925,7.462905470135413,-5.214089902200978,-2.8765790520377013,-4.160842106364216,-1.6488883126424936,-4.121331677478957,0.9563991532789282,-1.4214416252946551,-0.574355829005286,-0.5286497008413469,-0.6432762272038381,0.8019502159286359,-1.9949222001751095,-1.6701113399204115,0.3244229941553749,-0.07902049287539478,-0.4486382843046397,3.444590303434021,-0.4885245367895662,-1.5864119397732528,2.0586133712871737,-0.6427029840790189,1.6284775051170288,0.3623042278319886,1.074546711755335,-1.1748173218871687,0.41025035021193246,-1.1228948284816744,0.2849781839698236,-0.4211546249975946,ACH-000136
-3.4254954661423265e-05,-2.0946256759878024,3.2819440109363383,7.382153109582121,-3.5153531017487714,3.1250741203632035,5.3499450674884,0.772300957642091,1.9890679718970985,0.34300101164377517,1.235743584676808,-3.3063167293647266,-1.2676131245965037,2.394137305291324,1.0291006290917752,-1.883653996966943,2.0694893466617517,-1.1404017452114452,6.528303439447024,-0.540465859084165,-2.594429259230233,-0.8781977003405846,0.8090211083905559,-1.8945115799292929,2.359884939700503,-2.0821789744320838,-0.2844955573184019,-0.3629600653904261,-2.641527803710328,1.0087329213138163,1.648900613218324,-2.017362044001197,3.295251005471168,2.2973740127606246,-3.3785285398848726,-0.60519549804455,-1.73502712796797,2.6648818126832166,0.018005168278689147,0.7586164145268461,1.7104804072021038,-0.1336397999563278,0.8833150702766313,-0.8619563315191063,-0.01193970160155583,0.9421879024566738,0.5694977474957572,1.9054460254707557,0.11569740233934077,-0.8998015683576667,ACH-000864
9.741457398181389e-05,-18.227941173168716,-6.833752596997118,-1.08425199619532,-6.132716540990316,4.846888966046889,2.3531471966210984,0.6772786352171283,-1.6553031343198228,-3.3245914586578,0.6940839265698371,-1.7939041934142028,1.3693900741363203,-0.41129359349835243,-1.5157975021547407,3.62626459814624,1.095590204427296,1.7631482874948383,-0.8928774648718204,0.12825872887703868,0.8356925377528026,-0.3648239908348824,-0.3133491337356004,-0.04843344486774968,0.01130172063906049,-0.643578227803386,0.07473792899109485,-0.5593420079068869,-0.5089722717953432,0.08484731511751546,0.6393141547349389,-1.3089737992099264,-0.24796542259515938,1.583367786061799,1.202474213251455,-1.2733541807182112,-0.4366098717333261,-2.541124664436503,-0.9900977358168406,1.0912579440701935,0.7266143374037196,-0.7077779142463774,-0.7224163386963219,2.705391556761023,1.5105180786121033,1.9290484483610069,-0.8714950822366625,0.850983927144572,0.2814337554052903,0.043258339457765325,ACH-000187
-5.5476851062473804e-06,-7.666039725531712,1.1757975865070847,3.679825933007818,-5.730308319107948,4.314231880622521,4.254156924827065,5.493883950714782,2.635315165856023,-4.103652806911007,2.0663503982517466,0.343450390680959,2.057134459622306,3.0784186738854196,2.540853319107587,-0.7364150568762198,-1.347535448223335,0.31859813552474325,0.375246012511855,3.0345592828172454,-3.9590071815956467,0.09130870622408828,3.288125676046757,1.3418789145584058,-2.0812107964636093,2.4612372113216603,0.012350793331608363,1.235621901997933,0.2654032882953634,0.4000266028750494,0.10457105735955782,0.7098147892921205,-1.3753054194606418,0.09890163671231475,1.1024301799777587,1.300430461848636,-0.34954968595851443,-0.5874856674898173,-0.7907166646379626,-0.5235525550297263,-0.35607036001560105,-1.4058873478954406,-0.3160449740597271,0.08065227390230369,1.0429490077147752,-0.30652980059958007,-0.1537853468318959,0.24395972512954062,0.15424941858913893,-0.6188984776956451,ACH-000743
2.8107321018884583e-06,11.744915079712312,4.611697815727755,-10.290800740428018,-2.5394743164708364,2.965968013604634,9.267436917290047,-4.595040677490499,-1.8826051227237206,-4.493372707646442,0.26971236763950873,-0.27061824889016156,-1.841585990888567,-0.023304100909962558,-1.1798785507408607,1.5892128027764607,0.012202805583749424,-2.2377732788198643,-1.314270621325262,-1.359610419630046,-4.97217261852496,0.7880574419132403,-2.31369400279699,1.0810267260086148,3.8295813454005616,-0.8211782220956866,-1.2865795724679328,3.8318417002138756,-2.303614160308581,0.4821174521100948,-1.4804662014693502,3.054031693236201,-0.19350893080815187,-0.17278110216793324,0.5530364502829335,-2.0287903238544356,-3.1528734296139147,-0.9631592337749588,5.469926655561644,-0.07173074469331064,-2.638296543752068,1.212431154696256,-1.7313958841068282,0.3695318920302029,0.9551874722383201,0.9280638525278709,-1.3794877740172031,-0.10605147660506244,3.0769180306063078,1.1980830349539506,ACH-000258
4.195868871972995e-05,-2.8138848994742878,3.18390139916689,-6.691492266422747,0.49452256493687013,3.8508063757448086,-1.4715026510418983,4.4161353985280245,0.38489252499420906,-1.66121368975309,-3.034773637662292,1.4625632301538485,-7.920218748843079,0.17997426093690885,-4.845816383597204,-3.327901190657995,2.2342025193399593,-4.288761998899576,1.5273529356421156,3.25541571428622,2.75036796655643,0.5872405900627015,-0.38461393397568266,-0.5655867418285986,1.3985425704834946,0.7366757285455531,-2.57238205112352,1.4724405710610806,0.4212655401984257,-3.7734526259945946,-2.5029754739323464,1.2239572272903068,0.4524346602237769,-1.26920788494626,0.14939372854331973,-1.8493548494462404,-2.18602411380612,-2.0602773392872473,-0.34823237081948355,-1.3230894919360858,0.2366620037470708,-1.8988071911834283,-0.689663492673081,-0.20544636020909518,0.7690220922427948,-2.63601303345403,-1.8424405197958988,1.0550529498303112,-2.1769565846041763,2.4413696557729527,ACH-000330
2.414308527553665e-05,-4.945876179976633,5.505786678008066,-1.4395875744007187,0.983307533513676,3.771258835406606,-2.849609035231339,3.2735806532724285,-2.3227451526167067,-0.1570116195345508,-3.087880034081224,-0.4712173810873993,-8.349706719720329,-3.046760731014921,-1.4195673587485895,-1.9316976083494666,0.05528902332021295,-1.7187743974398904,-0.703542824222713,-0.199572154552176,2.3679258272458683,-0.9528359812557413,2.3335257719772167,-0.0791193480478644,-0.8416272157693491,-0.5823166632400665,-0.9366360662652832,0.8345601379556137,-1.3885429699494125,-1.179638743657229,-2.9473347911310506,0.2981762708171231,1.5714898561582435,-0.5817345660962479,1.5324441676559015,1.292660637215212,-0.20660088295212187,0.18060269238204932,-1.169557568576408,-1.4399696647335114,-2.4218315068454497,-0.25073350304385905,-2.537438751814682,0.11929359515212624,1.216613961439599,-0.4146181238140258,-1.530261133522076,0.4896248636122773,-0.36335333848886064,0.472534319280895,ACH-000117
-3.435555225334758e-05,-4.612713227218501,8.996960270649605,3.4848836507957874,-3.314537352383662,-1.1454798854991013,-4.59142306294415,1.28336530887372,1.3045130374030711,-1.1303016550478264,2.4604479967506125,-1.1754730901264099,4.486699683623742,-3.9508588976098125,-0.49166553310655203,-0.7851646358119052,-1.352510562140506,-0.577529263127697,-0.8538777412148508,-0.24056673381445162,-0.6549140560179871,-0.9285995680070215,-0.5471863402441518,1.0367935348205748,-0.7482753311855102,0.797360966563174,1.7868139382859503,1.6036808656458752,0.576569814412694,-0.9079260533308091,0.3499840853362088,0.38520100064716967,-0.5707234617720414,2.324790005233859,0.5796724585722973,2.8505985730295498,2.5488681209718664,-2.582608216870137,-0.38510454165491437,0.9567002981169339,0.14525488019247496,-0.7246151976587181,-0.13154186339267104,-1.2306404685013772,-0.5931981180610149,-0.0826204001523278,0.7909246593574553,0.9887078874900705,-0.0896478696697901,0.11605420978937711,ACH-000585
4.273384787899582e-05,-8.669569759657739,0.162862132357143,-0.16144761323856005,-1.5566269661639334,2.880147067489397,0.709659818898516,-0.8435258904511703,-2.8935563981508268,6.3200338294106455,-0.8439183310150019,1.4797856207976217,0.5642316556539577,1.3791390278850746,-1.775892223705932,-4.69571275018978,1.1462024596104436,0.7105210294486106,3.6423829661271614,5.127989646478483,-0.14317949655715861,-0.6174217462131728,-0.731073251875415,-1.0555044411153356,2.742345300353149,-0.4695825003019315,-0.8196287776056058,1.4925899026340033,1.6282076763773474,-2.7255070175868172,-1.497863090023825,-3.821797824556761,0.9688025163793312,-1.3981117554578875,2.4189815761808413,-1.3005955585606344,4.314735995668037,2.909608722443204,1.8470769107148957,-0.27374973836995126,0.259497207995494,0.20731976727846305,-1.2723947087925838,-0.7519874857295543,-2.141148496328937,-1.0242431628718656,-0.606765187423152,0.9521681767180648,-0.43051158998918865,1.9507408354046212,ACH-000633
-5.935481884103222e-05,-3.078182252734162,7.59924983297754,11.694047617077533,-4.427957885142226,0.973450807685235,1.5857681502925194,-2.404659475564005,-0.48534499001671527,0.9943073124646951,-3.9229596528135025,-2.6562894772375154,-0.028176898767950213,-3.6789709378904214,2.30409698496589,1.4682650640255988,-0.05701057686451456,1.04621994154989,-2.3245157897091184,0.771614142498737,-1.8073672151868343,-1.4595406102415078,-0.35205220661545084,-2.4178739581761626,1.6178339737769276,-1.5882648106845663,-0.4583420747203019,-2.293393483641785,-2.0462981230579746,0.8064388511846994,-1.2446566745501253,-1.3308218073615896,1.3235649474426385,0.5342924886122921,-0.7910062220886488,-0.2782185486644781,1.7755883286500993,-1.1137256159834834,0.3027474780603919,0.892088788818354,-0.23486105964467743,1.0906899234082976,-1.4736639076812559,-0.07777908604641713,-0.11200665698090606,1.5518798721167428,-0.5261611452723994,-0.8738652378990452,-0.8578122733303876,-1.0796902943759474,ACH-000574
-2.5352105949319316e-05,-0.8605093931482759,10.102072820596444,1.7157423582257472,-2.7954060283646416,0.8316787436352875,-2.485570359770809,0.9944845749098907,-2.5542228861992506,-2.3278544269153167,1.2622911334563554,-2.858463343413371,-1.6869350770421863,-0.830657721000314,-0.37018759200342005,2.60061111352961,3.320084252431444,-0.8530095399430349,0.8163002853450018,-2.11821411246901,-1.1149775560472521,2.884696204393457,0.8769267501240591,0.19187097448556728,2.343658333999713,0.45584910165701753,1.1730061768155722,-1.6466263329852802,2.7330230305524266,1.1285272485151305,2.3320537063939133,1.146398749684293,-1.1362830778495219,-1.7525731635435504,-2.518423631464262,-0.45426472895859155,0.7344016668575833,1.1170167755205829,1.6810148793301876,-3.5027715197925615,-0.31108177330241027,-0.058184044841867004,0.38645754513888325,0.9819482785417258,0.5912552879889469,-0.33335290688505964,0.941632834749284,-2.12051308098431,0.8775202689684782,0.30883340344432764,ACH-000374
1.7048031905809004e-06,-9.715584264294913,2.6894796562111116,4.21959175656171,-3.3319037073159947,2.7016942257234526,-1.465374024451356,3.958672324889155,-0.7123442862115601,-2.6122769519507716,0.5130575306420282,0.6598822822187034,-0.7752299969178482,-2.175375878184915,-0.18889064443595596,2.416205141362797,1.382235336215935,-2.184435311071368,3.5095509713525685,-2.463912284301118,0.4228018161356132,3.282306780042483,-1.2224104446482678,1.5641178600273522,4.158510676171352,-0.10278748932851972,0.10041396185774745,-2.2614017105381685,0.5988917682103426,0.29201824204358984,1.625490975400412,-0.7626994576165513,-0.6987670538691871,-3.688239340441729,-2.9490275193662394,-2.4487119707898706,0.95045956457424,-3.740607593669643,-2.2677455443212136,0.25902359724111923,1.3979637313908402,-0.9240199367430355,-1.1139644259861985,2.884949910842068,0.6442339602728473,0.05493274898458592,0.3325283631106743,0.7136106514695321,-0.5877094520944568,-2.879654879038301,ACH-000111
-5.977481159468588e-05,1.855880192684972,6.817945567957961,10.833735844543819,2.2736446726085475,0.03637881163439054,-0.7333788071833197,2.366127582407676,-1.1627729869015802,-1.1419117164185648,1.9111236305932202,-0.8355823168078553,1.163276028047267,-1.9685282619018927,1.3455272511594185,1.2634145269051587,-0.3802967371225425,-1.7839416568009272,-0.2968644574221205,-2.163306399168107,1.221296610717595,2.6373686791310416,-0.9577528757704027,1.3229606667581615,0.6442097541720055,0.5448260784259984,0.44670177403269506,-0.9724324896497895,2.84313280700759,0.6646412076262415,0.848927101255125,1.2540913700773961,0.9077390273245168,0.08354064462211755,-2.1316589945580557,-0.2035968044218292,2.903811064591507,-1.582866825701168,-2.135794621558273,-1.6191990211205776,0.615767403881437,-0.44557295789483603,-0.7660443398594879,-0.8495427357996064,-0.1370700877231658,0.35021066777023385,-0.17316995659054552,0.41315510396344934,0.21373733407837345,-0.7871444665972196,ACH-000699
1.1253941837754868e-05,-3.6910640191293176,4.572078866721246,1.0063801728126935,2.3739676843623556,6.227423969987483,-2.7946236848046433,3.976706432321158,-1.2448887228187528,-1.3519482733678896,-2.0502747773885064,-0.12562848299582,-8.36661478964149,-0.7348368812746237,-1.6837609476358957,-2.15550903758505,0.6261926397933892,-2.5432240511600512,0.8848941907880434,1.586903879344892,3.2151285749636047,0.13301471657988048,1.3007699066944334,0.4700920758146485,-0.6569718785802678,2.353375675076288,-0.2589988029531914,0.45661943729995474,-0.684049905249382,0.20387699818122115,-1.909145056801685,0.5592762330852081,0.22676662926458274,-0.495038914627874,-0.4129298677987366,0.47500153208855117,-0.8341573358227505,2.061798791901162,-1.5826268259222795,1.0599988677471814,0.21634260365020888,-0.8946814974007963,-1.7458894672393157,-0.5579935635519913,-0.8579446748331604,-1.1549606459470787,0.29683585501326537,1.7802968444638083,-1.0782614668989607,1.6996721713403637,ACH-000277
